event_id,kind,timestamp,amount,currency,src_account,dst_account,merchant_id,channel,auth_result,txn_status
AMLSIM-5740,transaction,1543689000,440.0,USD,170,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5741,transaction,1543775400,441.0,USD,170,23,,TRANSFER,SUCCESS,POSTED
AMLSIM-5742,transaction,1543861800,442.0,USD,170,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-5743,transaction,1543948200,443.0,USD,170,122,,TRANSFER,SUCCESS,POSTED
AMLSIM-5744,transaction,1544034600,444.0,USD,171,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-5746,transaction,1544207400,446.0,USD,171,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-5747,transaction,1544293800,447.0,USD,171,69,,TRANSFER,SUCCESS,POSTED
AMLSIM-5748,transaction,1544380200,448.0,USD,171,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-5749,transaction,1544466600,449.0,USD,171,12,,TRANSFER,SUCCESS,POSTED
AMLSIM-5751,transaction,1544639400,451.0,USD,171,50,,TRANSFER,SUCCESS,POSTED
AMLSIM-5753,transaction,1544812200,453.0,USD,172,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5754,transaction,1544898600,454.0,USD,172,9,,TRANSFER,SUCCESS,POSTED
AMLSIM-5755,transaction,1544985000,455.0,USD,172,57,,TRANSFER,SUCCESS,POSTED
AMLSIM-5756,transaction,1545071400,456.0,USD,172,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-5757,transaction,1545157800,457.0,USD,172,103,,TRANSFER,SUCCESS,POSTED
AMLSIM-5761,transaction,1483295400,461.0,USD,173,54,,TRANSFER,SUCCESS,POSTED
AMLSIM-5762,transaction,1483381800,462.0,USD,173,55,,TRANSFER,SUCCESS,POSTED
AMLSIM-5763,transaction,1483468200,463.0,USD,173,96,,TRANSFER,SUCCESS,POSTED
AMLSIM-5764,transaction,1483554600,464.0,USD,173,70,,TRANSFER,SUCCESS,POSTED
AMLSIM-5765,transaction,1483641000,465.0,USD,173,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-5767,transaction,1483813800,467.0,USD,173,29,,TRANSFER,SUCCESS,POSTED
AMLSIM-5768,transaction,1483900200,468.0,USD,174,58,,TRANSFER,SUCCESS,POSTED
AMLSIM-5769,transaction,1483986600,469.0,USD,174,93,,TRANSFER,SUCCESS,POSTED
AMLSIM-5770,transaction,1484073000,470.0,USD,174,9,,TRANSFER,SUCCESS,POSTED
AMLSIM-5773,transaction,1484332200,473.0,USD,174,744,,TRANSFER,SUCCESS,POSTED
AMLSIM-5774,transaction,1484418600,474.0,USD,174,75,,TRANSFER,SUCCESS,POSTED
AMLSIM-5775,transaction,1484505000,475.0,USD,174,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-5776,transaction,1484591400,476.0,USD,175,5,,TRANSFER,SUCCESS,POSTED
AMLSIM-5777,transaction,1484677800,477.0,USD,175,91,,TRANSFER,SUCCESS,POSTED
AMLSIM-5778,transaction,1484764200,478.0,USD,175,59,,TRANSFER,SUCCESS,POSTED
AMLSIM-5779,transaction,1484850600,479.0,USD,175,609,,TRANSFER,SUCCESS,POSTED
AMLSIM-5780,transaction,1484937000,480.0,USD,175,159,,TRANSFER,SUCCESS,POSTED
AMLSIM-5781,transaction,1485023400,481.0,USD,175,14,,TRANSFER,SUCCESS,POSTED
AMLSIM-5782,transaction,1485109800,482.0,USD,175,336,,TRANSFER,SUCCESS,POSTED
AMLSIM-5783,transaction,1485196200,483.0,USD,175,36,,TRANSFER,SUCCESS,POSTED
AMLSIM-5785,transaction,1485369000,485.0,USD,176,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-5786,transaction,1485455400,486.0,USD,176,326,,TRANSFER,SUCCESS,POSTED
AMLSIM-5787,transaction,1485541800,487.0,USD,176,38,,TRANSFER,SUCCESS,POSTED
AMLSIM-5788,transaction,1485628200,488.0,USD,176,65,,TRANSFER,SUCCESS,POSTED
AMLSIM-5790,transaction,1485801000,490.0,USD,176,133,,TRANSFER,SUCCESS,POSTED
AMLSIM-5791,transaction,1485887400,491.0,USD,176,69,,TRANSFER,SUCCESS,POSTED
AMLSIM-5792,transaction,1485973800,492.0,USD,177,44,,TRANSFER,SUCCESS,POSTED
AMLSIM-5793,transaction,1486060200,493.0,USD,177,153,,TRANSFER,SUCCESS,POSTED
AMLSIM-5794,transaction,1486146600,494.0,USD,177,52,,TRANSFER,SUCCESS,POSTED
AMLSIM-5795,transaction,1486233000,495.0,USD,177,11,,TRANSFER,SUCCESS,POSTED
AMLSIM-5796,transaction,1486319400,496.0,USD,177,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-5797,transaction,1486405800,497.0,USD,177,164,,TRANSFER,SUCCESS,POSTED
AMLSIM-5798,transaction,1486492200,498.0,USD,177,1243,,TRANSFER,SUCCESS,POSTED
AMLSIM-5799,transaction,1486578600,499.0,USD,177,13,,TRANSFER,SUCCESS,POSTED
AMLSIM-8389,transaction,1523730600,389.0,USD,177,38,,TRANSFER,SUCCESS,POSTED
AMLSIM-5800,transaction,1486665000,500.0,USD,178,72,,TRANSFER,SUCCESS,POSTED
AMLSIM-5802,transaction,1486837800,502.0,USD,178,118,,TRANSFER,SUCCESS,POSTED
AMLSIM-5803,transaction,1486924200,503.0,USD,178,123,,TRANSFER,SUCCESS,POSTED
AMLSIM-5804,transaction,1487010600,504.0,USD,178,13,,TRANSFER,SUCCESS,POSTED
AMLSIM-5805,transaction,1487097000,505.0,USD,178,196,,TRANSFER,SUCCESS,POSTED
AMLSIM-5808,transaction,1487356200,508.0,USD,179,30,,TRANSFER,SUCCESS,POSTED
AMLSIM-5810,transaction,1487529000,510.0,USD,179,41,,TRANSFER,SUCCESS,POSTED
AMLSIM-5812,transaction,1487701800,512.0,USD,179,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-5813,transaction,1487788200,513.0,USD,179,52,,TRANSFER,SUCCESS,POSTED
AMLSIM-5814,transaction,1487874600,514.0,USD,179,47,,TRANSFER,SUCCESS,POSTED
AMLSIM-5815,transaction,1487961000,515.0,USD,179,44,,TRANSFER,SUCCESS,POSTED
AMLSIM-5816,transaction,1488047400,516.0,USD,180,49,,TRANSFER,SUCCESS,POSTED
AMLSIM-5817,transaction,1488133800,517.0,USD,180,45,,TRANSFER,SUCCESS,POSTED
AMLSIM-5818,transaction,1488220200,518.0,USD,180,106,,TRANSFER,SUCCESS,POSTED
AMLSIM-5819,transaction,1488306600,519.0,USD,180,126,,TRANSFER,SUCCESS,POSTED
AMLSIM-5820,transaction,1488393000,520.0,USD,180,338,,TRANSFER,SUCCESS,POSTED
AMLSIM-5821,transaction,1488479400,521.0,USD,180,3,,TRANSFER,SUCCESS,POSTED
AMLSIM-5822,transaction,1488565800,522.0,USD,180,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-5823,transaction,1488652200,523.0,USD,180,70,,TRANSFER,SUCCESS,POSTED
AMLSIM-8427,transaction,1527013800,427.0,USD,180,485,,TRANSFER,SUCCESS,POSTED
AMLSIM-5825,transaction,1488825000,525.0,USD,181,61,,TRANSFER,SUCCESS,POSTED
AMLSIM-5826,transaction,1488911400,526.0,USD,181,14,,TRANSFER,SUCCESS,POSTED
AMLSIM-5827,transaction,1488997800,527.0,USD,181,55,,TRANSFER,SUCCESS,POSTED
AMLSIM-5828,transaction,1489084200,528.0,USD,181,113,,TRANSFER,SUCCESS,POSTED
AMLSIM-5830,transaction,1489257000,530.0,USD,181,90,,TRANSFER,SUCCESS,POSTED
AMLSIM-5831,transaction,1489343400,531.0,USD,181,36,,TRANSFER,SUCCESS,POSTED
AMLSIM-5832,transaction,1489429800,532.0,USD,182,1411,,TRANSFER,SUCCESS,POSTED
AMLSIM-5833,transaction,1489516200,533.0,USD,182,333,,TRANSFER,SUCCESS,POSTED
AMLSIM-5834,transaction,1489602600,534.0,USD,182,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-5835,transaction,1489689000,535.0,USD,182,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-5837,transaction,1489861800,537.0,USD,182,340,,TRANSFER,SUCCESS,POSTED
AMLSIM-5838,transaction,1489948200,538.0,USD,182,119,,TRANSFER,SUCCESS,POSTED
AMLSIM-5840,transaction,1490121000,540.0,USD,183,103,,TRANSFER,SUCCESS,POSTED
AMLSIM-5841,transaction,1490207400,541.0,USD,183,48,,TRANSFER,SUCCESS,POSTED
AMLSIM-5842,transaction,1490293800,542.0,USD,183,101,,TRANSFER,SUCCESS,POSTED
AMLSIM-5843,transaction,1490380200,543.0,USD,183,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-5844,transaction,1490466600,544.0,USD,183,15,,TRANSFER,SUCCESS,POSTED
AMLSIM-5845,transaction,1490553000,545.0,USD,183,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-5848,transaction,1490812200,548.0,USD,184,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-5849,transaction,1490898600,549.0,USD,184,190,,TRANSFER,SUCCESS,POSTED
AMLSIM-5851,transaction,1491071400,551.0,USD,184,93,,TRANSFER,SUCCESS,POSTED
AMLSIM-5852,transaction,1491157800,552.0,USD,184,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-5853,transaction,1491244200,553.0,USD,184,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-5854,transaction,1491330600,554.0,USD,184,5,,TRANSFER,SUCCESS,POSTED
AMLSIM-5855,transaction,1491417000,555.0,USD,184,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-5856,transaction,1491503400,556.0,USD,185,7,,TRANSFER,SUCCESS,POSTED
AMLSIM-5857,transaction,1491589800,557.0,USD,185,60,,TRANSFER,SUCCESS,POSTED
AMLSIM-5858,transaction,1491676200,558.0,USD,185,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5860,transaction,1491849000,560.0,USD,185,97,,TRANSFER,SUCCESS,POSTED
AMLSIM-5862,transaction,1492021800,562.0,USD,185,994,,TRANSFER,SUCCESS,POSTED
AMLSIM-5864,transaction,1492194600,564.0,USD,186,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-5865,transaction,1492281000,565.0,USD,186,728,,TRANSFER,SUCCESS,POSTED
AMLSIM-5866,transaction,1492367400,566.0,USD,186,112,,TRANSFER,SUCCESS,POSTED
AMLSIM-5867,transaction,1492453800,567.0,USD,186,31,,TRANSFER,SUCCESS,POSTED
AMLSIM-5868,transaction,1492540200,568.0,USD,186,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-5870,transaction,1492713000,570.0,USD,186,37,,TRANSFER,SUCCESS,POSTED
AMLSIM-5871,transaction,1492799400,571.0,USD,186,731,,TRANSFER,SUCCESS,POSTED
AMLSIM-5873,transaction,1492972200,573.0,USD,187,166,,TRANSFER,SUCCESS,POSTED
AMLSIM-5875,transaction,1493145000,575.0,USD,187,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-5876,transaction,1493231400,576.0,USD,187,106,,TRANSFER,SUCCESS,POSTED
AMLSIM-5878,transaction,1493404200,578.0,USD,187,77,,TRANSFER,SUCCESS,POSTED
AMLSIM-5879,transaction,1493490600,579.0,USD,187,109,,TRANSFER,SUCCESS,POSTED
AMLSIM-5880,transaction,1493577000,580.0,USD,188,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-5881,transaction,1493663400,581.0,USD,188,64,,TRANSFER,SUCCESS,POSTED
AMLSIM-5882,transaction,1493749800,582.0,USD,188,89,,TRANSFER,SUCCESS,POSTED
AMLSIM-5884,transaction,1493922600,584.0,USD,188,7,,TRANSFER,SUCCESS,POSTED
AMLSIM-5885,transaction,1494009000,585.0,USD,188,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-5886,transaction,1494095400,586.0,USD,188,87,,TRANSFER,SUCCESS,POSTED
AMLSIM-5889,transaction,1494354600,589.0,USD,189,44,,TRANSFER,SUCCESS,POSTED
AMLSIM-5890,transaction,1494441000,590.0,USD,189,73,,TRANSFER,SUCCESS,POSTED
AMLSIM-5892,transaction,1494613800,592.0,USD,189,64,,TRANSFER,SUCCESS,POSTED
AMLSIM-5894,transaction,1494786600,594.0,USD,189,85,,TRANSFER,SUCCESS,POSTED
AMLSIM-5895,transaction,1494873000,595.0,USD,190,344,,TRANSFER,SUCCESS,POSTED
AMLSIM-5896,transaction,1494959400,596.0,USD,190,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-5897,transaction,1495045800,597.0,USD,190,14,,TRANSFER,SUCCESS,POSTED
AMLSIM-5898,transaction,1495132200,598.0,USD,190,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-5899,transaction,1495218600,599.0,USD,190,93,,TRANSFER,SUCCESS,POSTED
AMLSIM-5900,transaction,1495305000,600.0,USD,191,86,,TRANSFER,SUCCESS,POSTED
AMLSIM-5901,transaction,1495391400,601.0,USD,191,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-5902,transaction,1495477800,602.0,USD,191,610,,TRANSFER,SUCCESS,POSTED
AMLSIM-5903,transaction,1495564200,603.0,USD,191,57,,TRANSFER,SUCCESS,POSTED
AMLSIM-5904,transaction,1495650600,604.0,USD,191,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5905,transaction,1495737000,605.0,USD,192,635,,TRANSFER,SUCCESS,POSTED
AMLSIM-5906,transaction,1495823400,606.0,USD,192,309,,TRANSFER,SUCCESS,POSTED
AMLSIM-5907,transaction,1495909800,607.0,USD,192,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-5908,transaction,1495996200,608.0,USD,192,55,,TRANSFER,SUCCESS,POSTED
AMLSIM-5909,transaction,1496082600,609.0,USD,192,28,,TRANSFER,SUCCESS,POSTED
AMLSIM-5910,transaction,1496169000,610.0,USD,193,60,,TRANSFER,SUCCESS,POSTED
AMLSIM-5912,transaction,1496341800,612.0,USD,193,54,,TRANSFER,SUCCESS,POSTED
AMLSIM-5913,transaction,1496428200,613.0,USD,193,63,,TRANSFER,SUCCESS,POSTED
AMLSIM-5914,transaction,1496514600,614.0,USD,193,68,,TRANSFER,SUCCESS,POSTED
AMLSIM-5915,transaction,1496601000,615.0,USD,194,82,,TRANSFER,SUCCESS,POSTED
AMLSIM-5916,transaction,1496687400,616.0,USD,194,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-5917,transaction,1496773800,617.0,USD,194,9,,TRANSFER,SUCCESS,POSTED
AMLSIM-5919,transaction,1496946600,619.0,USD,194,169,,TRANSFER,SUCCESS,POSTED
AMLSIM-5920,transaction,1497033000,620.0,USD,195,114,,TRANSFER,SUCCESS,POSTED
AMLSIM-5922,transaction,1497205800,622.0,USD,195,1426,,TRANSFER,SUCCESS,POSTED
AMLSIM-5923,transaction,1497292200,623.0,USD,195,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-5924,transaction,1497378600,624.0,USD,195,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-5925,transaction,1497465000,625.0,USD,196,72,,TRANSFER,SUCCESS,POSTED
AMLSIM-5926,transaction,1497551400,626.0,USD,196,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5927,transaction,1497637800,627.0,USD,196,45,,TRANSFER,SUCCESS,POSTED
AMLSIM-5928,transaction,1497724200,628.0,USD,196,38,,TRANSFER,SUCCESS,POSTED
AMLSIM-5929,transaction,1497810600,629.0,USD,196,1439,,TRANSFER,SUCCESS,POSTED
AMLSIM-5930,transaction,1497897000,630.0,USD,197,79,,TRANSFER,SUCCESS,POSTED
AMLSIM-5932,transaction,1498069800,632.0,USD,197,67,,TRANSFER,SUCCESS,POSTED
AMLSIM-5933,transaction,1498156200,633.0,USD,197,11,,TRANSFER,SUCCESS,POSTED
AMLSIM-5935,transaction,1498329000,635.0,USD,198,43,,TRANSFER,SUCCESS,POSTED
AMLSIM-5936,transaction,1498415400,636.0,USD,198,13,,TRANSFER,SUCCESS,POSTED
AMLSIM-5937,transaction,1498501800,637.0,USD,198,53,,TRANSFER,SUCCESS,POSTED
AMLSIM-5938,transaction,1498588200,638.0,USD,198,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5941,transaction,1498847400,641.0,USD,199,337,,TRANSFER,SUCCESS,POSTED
AMLSIM-5943,transaction,1499020200,643.0,USD,199,34,,TRANSFER,SUCCESS,POSTED
AMLSIM-5944,transaction,1499106600,644.0,USD,199,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-5946,transaction,1499279400,646.0,USD,200,1,,TRANSFER,SUCCESS,POSTED
AMLSIM-5947,transaction,1499365800,647.0,USD,200,885,,TRANSFER,SUCCESS,POSTED
AMLSIM-5948,transaction,1499452200,648.0,USD,200,75,,TRANSFER,SUCCESS,POSTED
AMLSIM-5949,transaction,1499538600,649.0,USD,200,596,,TRANSFER,SUCCESS,POSTED
AMLSIM-5950,transaction,1499625000,650.0,USD,201,129,,TRANSFER,SUCCESS,POSTED
AMLSIM-5951,transaction,1499711400,651.0,USD,201,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-5952,transaction,1499797800,652.0,USD,201,77,,TRANSFER,SUCCESS,POSTED
AMLSIM-5953,transaction,1499884200,653.0,USD,201,8,,TRANSFER,SUCCESS,POSTED
AMLSIM-5954,transaction,1499970600,654.0,USD,201,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-5957,transaction,1500229800,657.0,USD,202,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-5958,transaction,1500316200,658.0,USD,202,30,,TRANSFER,SUCCESS,POSTED
AMLSIM-5959,transaction,1500402600,659.0,USD,202,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-5960,transaction,1500489000,660.0,USD,203,105,,TRANSFER,SUCCESS,POSTED
AMLSIM-5961,transaction,1500575400,661.0,USD,203,1006,,TRANSFER,SUCCESS,POSTED
AMLSIM-5962,transaction,1500661800,662.0,USD,203,42,,TRANSFER,SUCCESS,POSTED
AMLSIM-5963,transaction,1500748200,663.0,USD,203,30,,TRANSFER,SUCCESS,POSTED
AMLSIM-5964,transaction,1500834600,664.0,USD,203,65,,TRANSFER,SUCCESS,POSTED
AMLSIM-5965,transaction,1500921000,665.0,USD,204,45,,TRANSFER,SUCCESS,POSTED
AMLSIM-5966,transaction,1501007400,666.0,USD,204,92,,TRANSFER,SUCCESS,POSTED
AMLSIM-5967,transaction,1501093800,667.0,USD,204,13,,TRANSFER,SUCCESS,POSTED
AMLSIM-5968,transaction,1501180200,668.0,USD,204,46,,TRANSFER,SUCCESS,POSTED
AMLSIM-5970,transaction,1501353000,670.0,USD,205,86,,TRANSFER,SUCCESS,POSTED
AMLSIM-5971,transaction,1501439400,671.0,USD,205,54,,TRANSFER,SUCCESS,POSTED
AMLSIM-5972,transaction,1501525800,672.0,USD,205,94,,TRANSFER,SUCCESS,POSTED
AMLSIM-5973,transaction,1501612200,673.0,USD,205,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-5975,transaction,1501785000,675.0,USD,206,29,,TRANSFER,SUCCESS,POSTED
AMLSIM-5976,transaction,1501871400,676.0,USD,206,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-5977,transaction,1501957800,677.0,USD,206,59,,TRANSFER,SUCCESS,POSTED
AMLSIM-5978,transaction,1502044200,678.0,USD,206,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5980,transaction,1502217000,680.0,USD,207,8,,TRANSFER,SUCCESS,POSTED
AMLSIM-5981,transaction,1502303400,681.0,USD,207,26,,TRANSFER,SUCCESS,POSTED
AMLSIM-5982,transaction,1502389800,682.0,USD,207,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-5983,transaction,1502476200,683.0,USD,207,15,,TRANSFER,SUCCESS,POSTED
AMLSIM-5984,transaction,1502562600,684.0,USD,207,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-5985,transaction,1502649000,685.0,USD,208,62,,TRANSFER,SUCCESS,POSTED
AMLSIM-5986,transaction,1502735400,686.0,USD,208,1430,,TRANSFER,SUCCESS,POSTED
AMLSIM-5987,transaction,1502821800,687.0,USD,208,7,,TRANSFER,SUCCESS,POSTED
AMLSIM-5988,transaction,1502908200,688.0,USD,208,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-5989,transaction,1502994600,689.0,USD,208,64,,TRANSFER,SUCCESS,POSTED
AMLSIM-5990,transaction,1503081000,690.0,USD,209,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-5991,transaction,1503167400,691.0,USD,209,23,,TRANSFER,SUCCESS,POSTED
AMLSIM-5992,transaction,1503253800,692.0,USD,209,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-5993,transaction,1503340200,693.0,USD,209,107,,TRANSFER,SUCCESS,POSTED
AMLSIM-5994,transaction,1503426600,694.0,USD,209,653,,TRANSFER,SUCCESS,POSTED
AMLSIM-5995,transaction,1503513000,695.0,USD,210,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-5996,transaction,1503599400,696.0,USD,210,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-5997,transaction,1503685800,697.0,USD,210,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-5998,transaction,1503772200,698.0,USD,210,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-5999,transaction,1503858600,699.0,USD,211,740,,TRANSFER,SUCCESS,POSTED
AMLSIM-6000,transaction,1503945000,700.0,USD,211,43,,TRANSFER,SUCCESS,POSTED
AMLSIM-6001,transaction,1504031400,701.0,USD,211,14,,TRANSFER,SUCCESS,POSTED
AMLSIM-6003,transaction,1504204200,703.0,USD,212,544,,TRANSFER,SUCCESS,POSTED
AMLSIM-6004,transaction,1504290600,704.0,USD,212,30,,TRANSFER,SUCCESS,POSTED
AMLSIM-6005,transaction,1504377000,705.0,USD,212,76,,TRANSFER,SUCCESS,POSTED
AMLSIM-6006,transaction,1504463400,706.0,USD,212,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-6007,transaction,1504549800,707.0,USD,213,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-6009,transaction,1504722600,709.0,USD,213,28,,TRANSFER,SUCCESS,POSTED
AMLSIM-6010,transaction,1504809000,710.0,USD,214,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-6012,transaction,1504981800,712.0,USD,214,55,,TRANSFER,SUCCESS,POSTED
AMLSIM-6013,transaction,1505068200,713.0,USD,214,29,,TRANSFER,SUCCESS,POSTED
AMLSIM-6014,transaction,1505154600,714.0,USD,215,86,,TRANSFER,SUCCESS,POSTED
AMLSIM-6015,transaction,1505241000,715.0,USD,215,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-6016,transaction,1505327400,716.0,USD,215,32,,TRANSFER,SUCCESS,POSTED
AMLSIM-6017,transaction,1505413800,717.0,USD,215,976,,TRANSFER,SUCCESS,POSTED
AMLSIM-6018,transaction,1505500200,718.0,USD,216,67,,TRANSFER,SUCCESS,POSTED
AMLSIM-6022,transaction,1505845800,722.0,USD,217,70,,TRANSFER,SUCCESS,POSTED
AMLSIM-6023,transaction,1505932200,723.0,USD,217,26,,TRANSFER,SUCCESS,POSTED
AMLSIM-6026,transaction,1506191400,726.0,USD,218,350,,TRANSFER,SUCCESS,POSTED
AMLSIM-6027,transaction,1506277800,727.0,USD,218,30,,TRANSFER,SUCCESS,POSTED
AMLSIM-6028,transaction,1506364200,728.0,USD,218,105,,TRANSFER,SUCCESS,POSTED
AMLSIM-6029,transaction,1506450600,729.0,USD,218,60,,TRANSFER,SUCCESS,POSTED
AMLSIM-6030,transaction,1506537000,730.0,USD,219,51,,TRANSFER,SUCCESS,POSTED
AMLSIM-6032,transaction,1506709800,732.0,USD,219,42,,TRANSFER,SUCCESS,POSTED
AMLSIM-6033,transaction,1506796200,733.0,USD,219,83,,TRANSFER,SUCCESS,POSTED
AMLSIM-6034,transaction,1506882600,734.0,USD,220,85,,TRANSFER,SUCCESS,POSTED
AMLSIM-6035,transaction,1506969000,735.0,USD,220,1350,,TRANSFER,SUCCESS,POSTED
AMLSIM-6036,transaction,1507055400,736.0,USD,220,90,,TRANSFER,SUCCESS,POSTED
AMLSIM-6037,transaction,1507141800,737.0,USD,220,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-6038,transaction,1507228200,738.0,USD,221,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-6040,transaction,1507401000,740.0,USD,221,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-6041,transaction,1507487400,741.0,USD,221,155,,TRANSFER,SUCCESS,POSTED
AMLSIM-6042,transaction,1507573800,742.0,USD,222,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-6043,transaction,1507660200,743.0,USD,222,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-6044,transaction,1507746600,744.0,USD,222,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-6045,transaction,1507833000,745.0,USD,222,1,,TRANSFER,SUCCESS,POSTED
AMLSIM-6046,transaction,1507919400,746.0,USD,223,50,,TRANSFER,SUCCESS,POSTED
AMLSIM-6047,transaction,1508005800,747.0,USD,223,38,,TRANSFER,SUCCESS,POSTED
AMLSIM-6048,transaction,1508092200,748.0,USD,223,46,,TRANSFER,SUCCESS,POSTED
AMLSIM-6049,transaction,1508178600,749.0,USD,223,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-6050,transaction,1508265000,750.0,USD,224,192,,TRANSFER,SUCCESS,POSTED
AMLSIM-6051,transaction,1508351400,751.0,USD,224,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-6052,transaction,1508437800,752.0,USD,224,73,,TRANSFER,SUCCESS,POSTED
AMLSIM-6053,transaction,1508524200,753.0,USD,224,61,,TRANSFER,SUCCESS,POSTED
AMLSIM-6054,transaction,1508610600,754.0,USD,225,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-6055,transaction,1508697000,755.0,USD,225,9,,TRANSFER,SUCCESS,POSTED
AMLSIM-6056,transaction,1508783400,756.0,USD,225,1178,,TRANSFER,SUCCESS,POSTED
AMLSIM-6057,transaction,1508869800,757.0,USD,225,44,,TRANSFER,SUCCESS,POSTED
AMLSIM-6058,transaction,1508956200,758.0,USD,226,26,,TRANSFER,SUCCESS,POSTED
AMLSIM-6059,transaction,1509042600,759.0,USD,226,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-6060,transaction,1509129000,760.0,USD,226,84,,TRANSFER,SUCCESS,POSTED
AMLSIM-6061,transaction,1509215400,761.0,USD,226,49,,TRANSFER,SUCCESS,POSTED
AMLSIM-6062,transaction,1509301800,762.0,USD,227,14,,TRANSFER,SUCCESS,POSTED
AMLSIM-6063,transaction,1509388200,763.0,USD,227,1172,,TRANSFER,SUCCESS,POSTED
AMLSIM-6064,transaction,1509474600,764.0,USD,227,32,,TRANSFER,SUCCESS,POSTED
AMLSIM-6065,transaction,1509561000,765.0,USD,227,12,,TRANSFER,SUCCESS,POSTED
AMLSIM-6066,transaction,1509647400,766.0,USD,228,90,,TRANSFER,SUCCESS,POSTED
AMLSIM-6067,transaction,1509733800,767.0,USD,228,8,,TRANSFER,SUCCESS,POSTED
AMLSIM-6069,transaction,1509906600,769.0,USD,228,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-6070,transaction,1509993000,770.0,USD,229,58,,TRANSFER,SUCCESS,POSTED
AMLSIM-6071,transaction,1510079400,771.0,USD,229,65,,TRANSFER,SUCCESS,POSTED
AMLSIM-6072,transaction,1510165800,772.0,USD,229,7,,TRANSFER,SUCCESS,POSTED
AMLSIM-6073,transaction,1510252200,773.0,USD,229,51,,TRANSFER,SUCCESS,POSTED
AMLSIM-6074,transaction,1510338600,774.0,USD,230,59,,TRANSFER,SUCCESS,POSTED
AMLSIM-6075,transaction,1510425000,775.0,USD,230,18,,TRANSFER,SUCCESS,POSTED
